Headlines:,Links:,Sentiment:,Hour:
"Tesla FSD Beta 10.9 Coming Next Week, Beta 11 in February Says Elon Musk; Price to Increase at $12,000",https://news.google.com/articles/CBMiZ2h0dHBzOi8vd3d3LnRlY2h0aW1lcy5jb20vYXJ0aWNsZXMvMjcwMjQ3LzIwMjIwMTA3L3Rlc2xhLWZzZC1iZXRhLTEwLTktY29taW5nLW5leHQtd2Vlay0xMS1mZWJydWFyeS5odG3SAWtodHRwczovL3d3dy50ZWNodGltZXMuY29tL2FtcC9hcnRpY2xlcy8yNzAyNDcvMjAyMjAxMDcvdGVzbGEtZnNkLWJldGEtMTAtOS1jb21pbmctbmV4dC13ZWVrLTExLWZlYnJ1YXJ5Lmh0bQ?hl=en-SG&gl=SG&ceid=SG%3Aen,1.0000000149011612,10
,https://news.google.com/articles/CBMib2h0dHBzOi8vdGVjaGF1LmNvbS5hdS90ZXNsYS1pcy1pbmNyZWFzaW5nLWZzZC10by0xMmstaW4tdGhlLXVzLW9uLWphbi0xNy12ZXJzaW9uLTExLXNpbmdsZS1zdGFjay1jb21pbmctaW4tZmViL9IBAA?hl=en-SG&gl=SG&ceid=SG%3Aen,0.0,10
,https://news.google.com/articles/CAIiEFJ0QsEfxzoMWEo5h_j5uxkqMwgEKioIACIQOhhzr7jO9GqL0eBC5WSQ8CoUCAoiEDoYc6-4zvRqi9HgQuVkkPAwm-HVBg?hl=en-SG&gl=SG&ceid=SG%3Aen,0.0,10
Italy Has Reached 400 Tesla Superchargers,https://news.google.com/articles/CBMiT2h0dHBzOi8vY2xlYW50ZWNobmljYS5jb20vMjAyMi8wMS8wNy9pdGFseS1oYXMtcmVhY2hlZC00MDAtdGVzbGEtc3VwZXJjaGFyZ2Vycy_SAVNodHRwczovL2NsZWFudGVjaG5pY2EuY29tLzIwMjIvMDEvMDcvaXRhbHktaGFzLXJlYWNoZWQtNDAwLXRlc2xhLXN1cGVyY2hhcmdlcnMvYW1wLw?hl=en-SG&gl=SG&ceid=SG%3Aen,0.0,10
"COVID loans paid for Tesla shares and 25 properties in Oregon and California, feds say",https://news.google.com/articles/CBMikAFodHRwczovL3d3dy5tc24uY29tL2VuLXVzL21vbmV5L3BlcnNvbmFsZmluYW5jZS9jb3ZpZC1sb2Fucy1wYWlkLWZvci10ZXNsYS1zaGFyZXMtYW5kLTI1LXByb3BlcnRpZXMtaW4tb3JlZ29uLWFuZC1jYWxpZm9ybmlhLWZlZHMtc2F5L2FyLUFBU3k2aUPSAQA?hl=en-SG&gl=SG&ceid=SG%3Aen,0.0,10
The days of ‘keeping quiet while making a fortune’ in China are numbered,https://news.google.com/articles/CBMidmh0dHBzOi8vd3d3LnNjbXAuY29tL3dlZWstYXNpYS9vcGluaW9uL2FydGljbGUvMzE2MjQ5Ny9kYXlzLXVzLW11bHRpbmF0aW9uYWxzLWNoaW5hLWtlZXBpbmctcXVpZXQtd2hpbGUtbWFraW5nLWZvcnR1bmXSAXZodHRwczovL2FtcC5zY21wLmNvbS93ZWVrLWFzaWEvb3Bpbmlvbi9hcnRpY2xlLzMxNjI0OTcvZGF5cy11cy1tdWx0aW5hdGlvbmFscy1jaGluYS1rZWVwaW5nLXF1aWV0LXdoaWxlLW1ha2luZy1mb3J0dW5l?hl=en-SG&gl=SG&ceid=SG%3Aen,-2.0000000298023224,10
Vietnamese Car Maker VinFast Invests In Israeli Electric Vehicle Battery Startup,https://news.google.com/articles/CBMihwFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL3JhbHBoamVubmluZ3MvMjAyMi8wMS8wNy92aWV0bmFtZXNlLWNhci1tYWtlci12aW5mYXN0LWludmVzdHMtaW4taXNyYWVsaS1lbGVjdHJpYy12ZWhpY2xlLWJhdHRlcnktc3RhcnR1cC_SAYsBaHR0cHM6Ly93d3cuZm9yYmVzLmNvbS9zaXRlcy9yYWxwaGplbm5pbmdzLzIwMjIvMDEvMDcvdmlldG5hbWVzZS1jYXItbWFrZXItdmluZmFzdC1pbnZlc3RzLWluLWlzcmFlbGktZWxlY3RyaWMtdmVoaWNsZS1iYXR0ZXJ5LXN0YXJ0dXAvYW1wLw?hl=en-SG&gl=SG&ceid=SG%3Aen,4.000000059604645,10
"Researchers develop first fully 3D-printed, flexible OLED display",https://news.google.com/articles/CBMiL2h0dHBzOi8vd3d3LmV1cmVrYWxlcnQub3JnL25ld3MtcmVsZWFzZXMvOTM5NTYx0gEA?hl=en-SG&gl=SG&ceid=SG%3Aen,3.0000001192092896,10
Airbnb questioned over Xinjiang business amid Uighur ‘genocide’,https://news.google.com/articles/CAIiEDuys1aYKGQqjnXYXnmagz0qFQgEKgwIACoFCAowhgIwkDgwsfqTBw?uo=CAUib2h0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDIyLzEvOC91cGRhdGUtMS11LXMtbGF3bWFrZXJzLXJhaXNlLWNvbmNlcm5zLWFib3V0LWFpcmJuYi1idXNpbmVzcy1pbi14aW5qaWFuZ9IBAA&hl=en-SG&gl=SG&ceid=SG%3Aen,-6.9999998807907104,10
"Connected Cars Market is estimated to Grow at the Highest Growth Rate till 2028 | Harman, VW, Bosch, Mercedes Benz – Industrial IT",https://news.google.com/articles/CBMiigFodHRwczovL2luZHVzdHJpYWxpdC5jb20uYXUvY29ubmVjdGVkLWNhcnMtbWFya2V0LWlzLWVzdGltYXRlZC10by1ncm93LWF0LXRoZS1oaWdoZXN0LWdyb3d0aC1yYXRlLXRpbGwtMjAyOC1oYXJtYW4tdnctYm9zY2gtbWVyY2VkZXMtYmVuei_SAQA?hl=en-SG&gl=SG&ceid=SG%3Aen,0.0,10
Luxury Vehicles Market to Increase Exponentially During 2027,https://news.google.com/articles/CBMiOWh0dHBzOi8vd3d3LmdldG5ld3NhbGVydC5jb20vbHV4dXJ5LXZlaGljbGVzLW1hcmtldC0xNjYxL9IBAA?hl=en-SG&gl=SG&ceid=SG%3Aen,0.0,10
